kdd2311_(sigma,mu)
-0.00001733348307599651944231628	(20,10)
-0.0000202827338185561129674392	(20,11)
-0.00002309812547628869705802939	(20,12)
-0.00002565077547125845275744417	(20,13)
-0.00002781187645482063438103719	(20,14)
-0.00002946076469033607244455229	(20,15)
-0.00003049353181294439348144353	(20,16)
-0.00003083145858631128709582702	(20,17)
-0.00003042850340867567346967234	(20,18)
-0.00002927710736044083529573006	(20,19)
-0.00002741168098855742703808226	(20,20)
-0.00002490930738398997631810886	(20,21)
-0.00002188741612073159066076848	(20,22)
-0.00001849843281759162462256918	(20,23)
-0.00001492166608403591354517706	(20,24)
-0.00001135293361446279979640165	(20,25)
-7.99263033869127096151495e-6	(20,26)
-5.03308591215601366210393e-6	(20,27)
-2.64613396106539631733425e-6	(20,28)
-9.7181519763296998457562e-7	(20,29)
-1.0906112671197094237064e-7	(20,30)
-7.429289484137095539814e-8	(21,1)
-6.6738958319431814146083e-7	(21,2)
-1.84661942708303383804625e-6	(21,3)
-3.5965930412533678420658e-6	(21,4)
-5.89080668305047731509186e-6	(21,5)
-8.68817315575859164983393e-6	(21,6)
-0.00001192937635272140142951217	(21,7)
-0.00001553374224284483243318003	(21,8)
-0.00001939732526951732751078836	(21,9)
-0.00002339282901014004006594271	(21,10)
-0.00002737181883255864636652305	(21,11)
-0.0000311694566039887661559818	(21,12)
-0.00003461171568456157438520989	(21,13)
-0.00003752474682545448217783853	(21,14)
-0.00003974579354344665124782296	(21,15)
-0.00004113482993225847075953077	(21,16)
-0.00004158594147998018907915508	(21,17)
-0.00004103740973535294443659509	(21,18)
-0.00003947950428548773513185755	(21,19)
-0.0000369591291615730203199096	(21,20)
-0.00003358070330998896112491999	(21,21)
-0.00002950295460290907595066278	(21,22)
-0.00002493164563610379576337085	(21,23)
-0.00002010859530643946050842079	(21,24)
-0.00001529768077986920699178191	(21,25)
-0.00001076877094290462863699399	(21,26)
-6.78073148360596226720543e-6	(21,27)
-3.56473761471728063645961e-6	(21,28)
-1.30912584677544130216482e-6	(21,29)
-1.4691243493844018334137e-7	(21,30)
-9.813368284534878244773e-8	(22,1)
-8.8155660249070129797986e-7	(22,2)
-2.43920287264903121151215e-6	(22,3)
-4.75073710142354576418497e-6	(22,4)
-7.78112827839454041855548e-6	(22,5)
-0.00001147605667899128693858327	(22,6)
-0.0000157570881386846193260946	(22,7)
-0.00002051753410490178932830828	(22,8)
-0.00002561992436687552857185077	(22,9)
-0.00003089591314391973409212231	(22,10)
-0.00003614922506238373155867578	(22,11)
-0.00004116194449193041143624338	(22,12)
-0.00004570408964512618967326698	(22,13)
-0.00004954602980751563428733987	(22,14)
-0.00005247294226499924365465601	(22,15)
-0.00005430020652507654754987388	(22,16)
-0.00005488843326850352421082259	(22,17)
-0.00005415674997756289607062372	(22,18)
-0.00005209302678189503909955649	(22,19)
-0.00004875992210223211573518415	(22,20)
-0.00004429594080799621537667243	(22,21)
-0.00003891109800292532500131076	(22,22)
-0.00003287723059660673240094065	(22,23)
-0.00002651345367565374972204281	(22,24)
-0.00002016767704298252556871605	(22,25)
-0.00001419544162099844698730046	(22,26)
-8.93757629999459996217552e-6	(22,27)
-4.69829408475087152618235e-6	(22,28)
-1.7253340253041585472442e-6	(22,29)
-1.9361535238004021658647e-7	(22,30)
-1.271381348768278193424e-7	(23,1)
-1.14210990269994638121029e-6	(23,2)
-3.16013272418928345677192e-6	(23,3)
-6.15484968029781774296432e-6	(23,4)
-0.00001008084299599837862979416	(23,5)
-0.00001486766739269137044716788	(23,6)
-0.00002041358254469930984748034	(23,7)
-0.00002658017939521359532779974	(23,8)
-0.00003318910659676160118951305	(23,9)
-0.00004002196515113611669327115	(23,10)
-0.00004682415987064973589326632	(23,11)
-0.00005331310017947275859749352	(23,12)
-0.00005919066918281474586023667	(23,13)
-0.00006415937901374576722240252	(23,14)
-0.00006794115809740724442220497	(23,15)
-0.00007029732725683679378542789	(23,16)
-0.00007104806402876763242889589	(23,17)
-0.00007008956190551333225843714	(23,18)
-0.00006740717896769313586425995	(23,19)
-0.0000630831337175519037233333	(23,20)
-0.00005729772046711576328237981	(23,21)
-0.00005032354169815925931792735	(23,22)
-0.00004251283871061952976351933	(23,23)
-0.00003427858826735112527515062	(23,24)
-0.00002607056719211090720697239	(23,25)
-0.00001834802158910944676378075	(23,26)
-0.00001155087643978587270538285	(23,27)
-6.07156236688756522677479e-6	(23,28)
-2.22951125104702349690464e-6	(23,29)
-2.5018670500508826265497e-7	(23,30)
-1.6186450646176416297895e-7	(24,1)
-1.45406439060224308857519e-6	(24,2)
-4.02328437402386684046784e-6	(24,3)
-7.8359522519201377810836e-6	(24,4)
-0.00001283419717267315590082581	(24,5)
-0.00001892823010239066848531979	(24,6)
-0.00002598834193198569245038557	(24,7)
